SP_RX_RAll_A0	SP_RY_RAll_A0
2167.05	0
NAN	NAN
2233.198	1
2254.276	1
2273.921	1
2314.366	1
2348.219	1
2553.49	1
2768.639	1
NAN	NAN
2193.548	2
2965.951	2
3482.151	2
NAN	NAN
NAN	3
NAN	NAN
910.8216	4
2168.634	4
2179.801	4
NAN	NAN
2192.966	5
NAN	NAN
3005.26	6
NAN	NAN
2140.752	7
NAN	NAN
2190.042	8
NAN	NAN
2240.777	9
NAN	NAN
1147.537	10
2214.098	10
NAN	NAN
3891.899	11
NAN	NAN
3012.658	12
NAN	NAN
