SP_RX_RAll_A0	SP_RY_RAll_A0
2132.073	0
2176.428	0
3352.775	0
NAN	NAN
2226.047	1
2255.159	1
2302.628	1
2405.935	1
2454.499	1
2700.64	1
2800.738	1
2826.223	1
NAN	NAN
2186.527	2
2200.872	2
2892.304	2
4220.229	2
NAN	NAN
NAN	3
NAN	NAN
2170.355	4
2194.122	4
NAN	NAN
2188.513	5
NAN	NAN
3265.194	6
NAN	NAN
NAN	7
NAN	NAN
NAN	8
NAN	NAN
2225.061	9
NAN	NAN
2226.67	10
NAN	NAN
NAN	11
NAN	NAN
3026.255	12
3112.29	12
NAN	NAN
