SP_RX_RAll_A0	SP_RY_RAll_A0
3781.632	0
3816.674	0
NAN	NAN
4716.24	1
4760.768	1
4798.572	1
NAN	NAN
619.7397	2
2378.001	2
2432.368	2
NAN	NAN
1388.12	3
1817.338	3
2824.271	3
3054.364	3
NAN	NAN
314.8753	4
893.5037	4
2069.787	4
2473.887	4
4743.455	4
4759.66	4
4778.621	4
4891.387	4
4983.364	4
NAN	NAN
721.8558	5
2324.456	5
NAN	NAN
