SP_RX_RAll_A0	SP_RY_RAll_A0
925.9036	0
NAN	NAN
4019.173	1
NAN	NAN
2234.175	2
NAN	NAN
1359.167	3
1855.681	3
4999.586	3
NAN	NAN
1026.603	4
1050.7	4
1074.528	4
1083.916	4
1114.849	4
1155.218	4
1395.342	4
1444.879	4
1931.44	4
3068.229	4
3619.524	4
3740.504	4
4998.885	4
NAN	NAN
663.6688	5
2563.999	5
2646.532	5
2738.298	5
2902.83	5
4999.082	5
NAN	NAN
