SP_RX_RAll_A0	SP_RY_RAll_A0
2210.868	0
2225.475	0
2284.657	0
2306.781	0
2376.845	0
2395.39	0
2407.807	0
NAN	NAN
2262.711	1
2365.153	1
NAN	NAN
2247.988	2
2294.38	2
NAN	NAN
2242.25	3
NAN	NAN
NAN	4
NAN	NAN
NAN	5
NAN	NAN
NAN	6
NAN	NAN
2209.273	7
NAN	NAN
NAN	8
NAN	NAN
NAN	9
NAN	NAN
2306.935	10
NAN	NAN
NAN	11
NAN	NAN
2277.702	12
NAN	NAN
