SP_RX_RAll_A0	SP_RY_RAll_A0
2212.21	0
2265.114	0
2279.608	0
2303.513	0
2336.551	0
2348.756	0
2499.146	0
NAN	NAN
2239.107	1
2352.284	1
NAN	NAN
2226.577	2
NAN	NAN
NAN	3
NAN	NAN
NAN	4
NAN	NAN
NAN	5
NAN	NAN
NAN	6
NAN	NAN
2211.455	7
NAN	NAN
NAN	8
NAN	NAN
NAN	9
NAN	NAN
2370.059	10
NAN	NAN
NAN	11
NAN	NAN
2242.025	12
NAN	NAN
