SP_RX_RAll_A0	SP_RY_RAll_A0
2228.645	0
2242.151	0
2260.759	0
2426.899	0
2438.498	0
NAN	NAN
2282.268	1
NAN	NAN
2194.676	2
2240.584	2
2541.769	2
NAN	NAN
NAN	3
NAN	NAN
NAN	4
NAN	NAN
NAN	5
NAN	NAN
NAN	6
NAN	NAN
NAN	7
NAN	NAN
NAN	8
NAN	NAN
NAN	9
NAN	NAN
NAN	10
NAN	NAN
1968.38	11
NAN	NAN
2278.148	12
2298.2	12
NAN	NAN
