SP_RX_RAll_A0	SP_RY_RAll_A0
2231.284	0
2238.853	0
2261.105	0
2315.135	0
2328.516	0
2386.999	0
2406.667	0
2417.072	0
2440.071	0
2570.319	0
NAN	NAN
2238.428	1
2363.937	1
2372.09	1
NAN	NAN
2233.814	2
2250.27	2
2429.03	2
NAN	NAN
2249.39	3
NAN	NAN
2262.301	4
NAN	NAN
NAN	5
NAN	NAN
513.9494	6
2702.343	6
NAN	NAN
2218.481	7
4010.989	7
NAN	NAN
1539.621	8
NAN	NAN
2412.078	9
NAN	NAN
2277.936	10
NAN	NAN
2254.618	11
NAN	NAN
2213.897	12
2225.409	12
2237.185	12
2247.919	12
2269.221	12
NAN	NAN
