SP_RX_RAll_A0	SP_RY_RAll_A0
2213.332	0
2251.476	0
2289.031	0
2311.507	0
2322.847	0
2336.556	0
2346.276	0
2441.83	0
NAN	NAN
2235.524	1
NAN	NAN
2255.496	2
NAN	NAN
2420.758	3
2446.002	3
NAN	NAN
1364.425	4
2322.544	4
NAN	NAN
NAN	5
NAN	NAN
2678.28	6
NAN	NAN
1205.931	7
NAN	NAN
3670.649	8
NAN	NAN
NAN	9
NAN	NAN
2212.301	10
2298.501	10
2319.761	10
NAN	NAN
NAN	11
NAN	NAN
1695.006	12
2236.729	12
2259.146	12
2285.253	12
2402.744	12
2452.33	12
2461.962	12
2622.836	12
2837.01	12
NAN	NAN
