SP_RX_RAll_A0	SP_RY_RAll_A0
2223.154	0
2245.139	0
2271.575	0
2280.978	0
2308.482	0
2341.122	0
2360.796	0
2494.4	0
NAN	NAN
2245.779	1
2287.022	1
2308.898	1
NAN	NAN
2250.851	2
NAN	NAN
NAN	3
NAN	NAN
NAN	4
NAN	NAN
NAN	5
NAN	NAN
NAN	6
NAN	NAN
NAN	7
NAN	NAN
NAN	8
NAN	NAN
NAN	9
NAN	NAN
NAN	10
NAN	NAN
NAN	11
NAN	NAN
2286.838	12
NAN	NAN
